match_id,match_seq_num,patch,region,start_time,duration,game_mode,skill,first_blood_time,barracks_status_dire,barracks_status_radiant,tower_status_dire,tower_status_radiant,dire_score,radiant_score,radiant_win
6226345606,5206409247,49,1,1634430485,2005,22,3,54,48,63,384,1983,16,41,True
6226345603,5206407877,49,14,1634430484,1914,22,1,241,63,0,1983,0,42,13,False
6226345518,5206412636,49,10,1634430474,2548,22,1,300,0,63,0,1974,28,27,True
6226345516,5206415747,49,15,1634430469,2936,22,3,135,3,3,6,1540,34,39,True
6226345514,5206413239,49,2,1634430448,2564,22,1,139,16,63,0,1844,25,46,True
6226345506,5206408450,49,2,1634430480,2099,22,2,31,0,63,0,1974,26,37,True
6226345505,5206412427,49,14,1634430480,2481,22,2,150,63,0,1844,0,46,16,False
6226345504,5206416193,49,5,1634430480,3017,22,1,138,63,52,1828,256,58,38,False
6226345502,5206417720,49,5,1634430479,2866,22,1,13,63,0,1974,0,57,43,False
6226345419,5206418828,49,3,1634430469,2858,22,1,0,63,51,1958,260,57,51,False
6226345408,5206412070,49,8,1634430464,2467,22,1,10,48,63,384,1830,39,48,True
6226345317,5206408548,49,3,1634430459,2146,22,1,163,63,51,2046,384,48,31,False
6226345315,5206413804,49,8,1634430438,2681,22,1,81,63,3,454,4,47,34,True
6226345311,5206412073,49,8,1634430459,2487,22,1,0,63,0,1974,0,61,35,False
6226345310,5206419192,49,15,1634430459,3101,22,1,131,51,19,260,1540,46,41,True
6226345305,5206412325,49,15,1634430438,2461,22,1,106,3,63,4,1974,19,43,True
6226345212,5206402872,49,8,1634430454,1451,22,1,69,63,3,1982,6,37,8,False
6226345211,5206404568,49,8,1634430454,1566,22,1,0,63,48,2047,0,36,6,False
6226345209,5206406972,49,10,1634430448,1899,22,2,107,51,63,260,1974,33,39,True
6226344810,5206403526,49,14,1634430402,1518,22,3,167,63,0,2047,0,35,15,False
6226344805,5206406250,49,8,1634430412,1829,22,1,130,63,51,1974,260,56,33,False
